ev_id;ntsb_no;ev_type;ev_date;ev_dow;ev_time;ev_tmzn;ev_city;ev_state;ev_country;ev_site_zipcode;ev_year;ev_month;mid_air;on_ground_collision;latitude;longitude;latlong_acq;apt_name;ev_nr_apt_id;ev_nr_apt_loc;apt_dist;apt_dir;apt_elev;wx_brief_comp;wx_src_iic;wx_obs_time;wx_obs_dir;wx_obs_fac_id;wx_obs_elev;wx_obs_dist;wx_obs_tmzn;light_cond;sky_cond_nonceil;sky_nonceil_ht;sky_ceil_ht;sky_cond_ceil;vis_rvr;vis_rvv;vis_sm;wx_temp;wx_dew_pt;wind_dir_deg;wind_dir_ind;wind_vel_kts;wind_vel_ind;gust_ind;gust_kts;altimeter;wx_dens_alt;wx_int_precip;metar;ev_highest_injury;inj_f_grnd;inj_m_grnd;inj_s_grnd;inj_tot_f;inj_tot_m;inj_tot_n;inj_tot_s;inj_tot_t;invest_agy;ntsb_docket;ntsb_notf_from;ntsb_notf_date;ntsb_notf_tm;fiche_number;lchg_date;lchg_userid;wx_cond_basic;faa_dist_office;dec_latitude;dec_longitude
20230125106633;ERA23LA117;ACC;2023/1/24 00:00:00;Tu;2142;UTC;Buford;GA;USA;30518;2023;1;;;003430N;0084148W;MEAS;;;OFAP;0,00;;;;WFAC;1456;142;KLZU;1061;5;;DAYL;CLER;0;0;NONE;;;10,00;52;25;150;U;6;F;T;0;30,21;;;METAR KLZU 241856Z 15006KT 10SM CLR 11/M04 A3021 RMK AO2 SLP244 T01111044;NONE;;;;0;0;2;0;2;N;;;;;;2024/5/2 18:00:06;coln;VMC;;34,05;-84,03
20230126106635;DCA23WA135;ACC;2023/1/7 00:00:00;Sa;1000;;Miyazaki;;JA;;2023;1;;;;;;;;OFAP;0,00;;;;;;0;;;0;;;;0;0;;;;;0;0;0;U;;F;F;0;0,00;;;;SERS;;;;0;0;139;1;140;O;;;;;;2023/1/26 21:03:38;warl;;;;
20230126106636;DCA23WA136;INC;2023/1/23 00:00:00;Mo;830;UTC;Kermanshah;;IR;;2023;1;;;;;;;;OFAP;0,00;;;;;;0;;;0;;;;0;0;;;;;0;0;0;U;;F;F;0;0,00;;;;NONE;;;;0;0;135;0;135;O;;;;;;2023/1/26 21:03:01;warl;;;;
20230126106637;DCA23WA137;ACC;2023/1/25 00:00:00;We;740;;Narita;;JA;;2023;1;;;354553N;1402310E;;Narita International Airport;NRT;ONAP;0,00;;;;;;0;;;0;;;;0;0;;;;;0;0;0;U;;F;F;0;0,00;;;;NONE;;;;0;0;2;0;2;N;;;;;;2023/1/26 21:02:03;warl;;;35,76;140,38
20230126106638;DCA23WA138;INC;2023/1/26 00:00:00;Th;905;UTC;Merauke-Papua Island;;ID;;2023;1;;;023437S;1403058E;;Sentani Airport;WAJJ;ONAP;0,00;;;;;;0;;;0;;;;0;0;;;;;0;0;0;U;;F;F;0;0,00;;;;NONE;;;;0;0;129;0;129;O;;;;;;2023/1/26 20:57:23;warl;;;-2,57;140,51
20230127106640;ERA23LA118;ACC;2023/1/23 00:00:00;Mo;2344;UTC;Raleigh/Durham;NC;USA;27612;2023;1;;;355240N;0784715W;MEAS;RALEIGH-DURHAM INTL;RDU;ONAP;1,00;58;435;;WFAC;1851;17;RDU;395;1;;DUSK;FEW;6000;0;;;;10,00;45;25;310;U;8;F;T;0;30,12;;;METAR KRDU 232351Z 31008KT 270V340 10SM FEW060 FEW070 07/M04 A3012 RMK AO2 SLP201 T00721044 10111 20072 52041=;NONE;0;0;0;0;0;2;0;2;N;;;;;;2023/6/15 18:00:09;coln;VMC;;35,87;-78,78
20230127106642;ANC23LA016;ACC;2022/12/3 00:00:00;Sa;2350;UTC;Anchorage;AK;USA;99502;2022;12;N;Y;061116N;1495752W;MEAS;LAKE HOOD;LHD;ONAP;0,00;0;79;;WFAC;1453;182;PALH;82;0;;DAYL;;0;10000;BKN;;;6,00;19;19;0;U;;F;F;0;30,36;;;PALH 032353Z AUTO 00000KT 6SM BR BKN100 M07/M07 A3036 RMK AO2 SLP280 I1001 I6002 T10671072 11061 21106 58004 TSNO;NONE;;;;0;0;1;0;1;N;;;;;;2023/7/27 18:00:00;coln;VMC;;61,18;-149,96
20230129106645;CEN23FA095;ACC;2023/1/29 00:00:00;Su;102;UTC;Hooker ;OK;USA;73945;2023;1;;;365816N;1011727W;MEAS;;;OFAP;0,00;;;;WFAC;1856;73;KLBL;2873;16;;NITE;;0;500;OVC;;;10,00;28;27;40;U;19;F;F;22;2920230130106648;ERA23LA119;ACC;2023/1/28 00:00:00;Sa;2220;UTC;Miami;FL;USA;33139;2023;1;;;254542N;0801130W;MEAS;;;OFAP;0,00;;;;WFAC;1853;283;MIA;5;7;;DAYL;FEW;2500;4800;BKN;;;10,00;75;64;70;U;11;F;T;0;30,23;;;METAR KMIA 282353Z 07011KT 10SM FEW025 BKN048 24/18 A3023 RMK AO2 SLP238 T02390183 10261 20239 53009;NONE;0;0;0;0;0;4;0;4;N;;;;;;2024/9/5 18:00:07;coln;VMC;;25,76;-80,19
39
20230130106649;ERA23LA120;ACC;2023/1/28 00:00:00;Sa;1810;UTC;Calhoun;GA;USA;30701;2023;1;;;342646N;0845612W;;Tom B David Field Airport;CZL;ONAP;0,55;177;656;;WFAC;1315;10;KCZL;656;0;;DAYL;CLER;0;0;NONE;;;10,00;54;30;210;U;6;F;T;0;30,39;;;METAR KCZL 281815Z AUTO 21006KT 10SM CLR 12/M01 A3039 RMK AO2=;SERS;;;;0;1;0;1;2;N;;;;;;2025/2/20 19:00:04;hopj;VMC;;34,44;-84,93
20230130106650;ERA23LA121;ACC;2023/1/28 00:00:00;Sa;2042;UTC;Hartford;CT;USA;6114;2023;1;;;414411N;0723848W;;Hartford-Brainard Airport;HFD;ONAP;0,00;96;18;;WFAC;1546;245;HFD;13;0;;DAYL;;0;20000;OVC;;;10,00;50;21;270;U;5;F;F;15;30,21;;;SPECI KHFD 282046Z 25009KT 10SM OVC200 10/M06 A3021 RMK AO2 T01001061=;SERS;0;0;0;0;0;0;1;1;N;;;;;;2024/5/2 18:00:07;coln;VMC;;41,73;-72,64
20230130106651;ERA23LA122;ACC;2023/1/28 00:00:00;Sa;2351;UTC;Sylacauga;AL;USA;35150;2023;1;;;331111N;0861954W;MEAS;MERKEL FLD SYLACAUGA MUNI;SCD;ONAP;2,00;304;568;;WFAC;2355;124;KSCD;569;2;;DUSK;SCAT;100;10000;OVC;;;10,00;54;23;0;U;;F;F;0;30,28;;;KSCD 282355Z AUTO 00000KT 10SM OVC100 12/M05 A3028 RMK AO2 T01211050 10163 20121;SERS;0;0;0;0;0;0;1;1;N;;;;;;2024/5/2 18:00:07;coln;VMC;;33,18;-86,33
20230130106652;ENG23WA016;INC;2023/1/27 00:00:00;Fr;1210;;Toronto;;CA;;2023;1;;;;;EST;;;;0,00;;;;;;0;;;0;;;;0;0;;;;;0;0;0;U;;F;F;0;0,00;;;;;;;;0;0;0;0;;O;;;;;;2023/7/19 15:36:56;defc;;;;
20230130106653;GAA23WA059;ACC;2023/1/22 00:00:00;Su;1620;UTC;Itacare;;BR;;2023;1;;;014209S;0003918W;;;;;0,00;;;;;;0;;;0;;;;0;0;;;;;0;0;0;U;;F;F;0;0,00;;;;NONE;;;;0;0;2;0;2;O;;;;;;2023/7/18 18:59:18;gera;;;-14,33;-39,01
20230130106654;WPR23LA100;ACC;2022/12/15 00:00:00;Th;2045;UTC;Deming ;NM;USA;;2022;12;;;321545N;0107438W;EST;Deming Municipal Airport;KDMN;ONAP;0,00;;431;;;;0;KDMN;;0;;DAYL;;0;0;;;;;0;0;0;U;;F;F;0;0,00;;;;NONE;;;;0;0;1;0;1;N;;;;;;2023/12/14 20:22:38;broda;VMC;;32,26;-107,71
20230130106655;GAA23WA060;ACC;2022/11/1 00:00:00;Tu;1030;;Trøndelag county;;NO;;2022;11;;;;;;;;;0,00;;;;;;0;;;0;;;;0;0;;;;;0;0;0;U;;F;F;0;0,00;;;;FATL;;;;2;0;0;1;3;O;;;;;;2023/3/15 16:31:08;josd;;;;
20230130106656;CEN23LA096;ACC;2023/1/26 00:00:00;Th;1815;UTC;Chickala;AR;USA;72834;2023;1;;;351257N;0931818W;MEAS;John Harris Field Airport;AR05;ONAP;0,00;;1770;;WFAC;1153;90;RUE;409;10;;DAYL;CLER;0;0;NONE;;;9,00;37;25;0;Y;6;T;F;15;30,31;;;;NONE;;;;0;0;2;0;2;N;;;;;;2023/3/23 18:00:02;coln;VMC;;35,21;-93,30
20230130106657;CEN23LA097;ACC;2023/1/29 00:00:00;Su;2138;UTC;Cleveland ;TX;USA;77327;2023;1;;;302018N;0095132W;EST;Cleveland Municipal;6R3;OFAP;1,40;220;150;;WFAC;2153;274;KCXO;228;20;;NITE;;0;300;OVC;;;4,00;50;50;340;U;9;F;F;0;30,11;;;METAR KCXO 300353Z AUTO 34009KT 4SM BR OVC003 10/10 A3011;MINR;;0;;0;1;0;0;1;N;;;;;;2023/3/15 18:00:03;coln;IMC;;30,33;-95,02
20230130106658;WPR23LA101;ACC;2023/1/29 00:00:00;Su;2030;UTC;Dallesport ;WA;USA;;2023;1;;;045405N;1205132W;MEAS;;;OFAP;0,00;;;;WFAC;1253;0;KDLS;246;15;;DAYL;CLER;0;0;NONE;;;10,00;30;10;260;U;6;F;T;0;30,56;;;METAR KDLS 292053Z AUTO 26006KT 10SM CLR M01/M12 A3056 RMK AO2 SLP353 T10061122 58004;NONE;;;;0;0;2;0;2;N;;;;;;2023/3/23 18:00:02;coln;VMC;;45,66;-120,85
20230131106659;DCA23WA141;INC;2023/1/29 00:00:00;Su;1815;UTC;Doha;;QA;;2023;1;;;251545N;0051370E;;;;OFAP;0,00;;;;;;0;;;0;;;;0;0;;;;;0;0;0;U;;F;F;0;0,00;;;;;;;;0;0;0;0;;O;;;;;;2023/3/30 12:48:18;warl;;;25,26;51,61
20230131106661;ENG23WA017;ACC;2022/10/1 00:00:00;Sa;1704;UTC;Tabasco;;MX;;2022;10;;;;;;;;;0,00;;;;;;0;;;0;;;;0;0;;;;;0;0;0;U;;F;F;0;0,00;;;;FATL;;;;3;0;0;2;5;O;;;;;;2023/10/17 13:53:15;shic;;;;
20230131106662;ANC23LA017;ACC;2022/12/8 00:00:00;Th;2300;UTC;Wasilla;AK;USA;99654;2022;12;;;612340N;1495037W;;Goose Bay;Z40;ONAP;0,00;0;78;;PILO;1300;0;;;0;;DAYL;CLER;0;0;;;;50,00;15;5;0;U;;F;F;0;29,94;;;PAWS 082256Z AUTO 00000KT 10SM CLR M11/20230131106663;CEN23LA098;ACC;2023/1/25 00:00:00;We;1900;UTC;Eagle River ;WI;USA;54521;2023;1;;;453334N;0089940W;MEAS;Eagle River Union Airport ;KEGV;ONAP;500,00;;1642;;WFAC;1255;349;KEGV;1642;23;;DAYL;;0;9000;OVC;;;10,00;30;21;0;U;;F;F;0;29,73;;;METAR KEGV 251855Z AUTO 00000KT 10SM OVC090 M01/M06 A2973 RMK AO2 T10061058;NONE;;;;0;0;1;0;1;N;;;;;;2023/4/20 18:02:37;coln;VMC;;45,55;-89,16
20230201106664;ANC23LA018;ACC;2023/1/13 00:00:00;Fr;2101;UTC;Glennallen;AK;USA;99588;2023;1;;;062024N;1471823W;;;;OFAP;0,00;;;;PILO;900;62;;;77;;DAYL;CLER;0;0;NONE;;;10,00;10;0;0;Y;;T;T;0;29,92;;;PAWS 132056Z AUTO 00000KT 10SM BKN090 M07/M11 A2949 RMK AO2 SLP996 T10671111 58002 FZRANO;MINR;;;;0;1;0;0;1;N;;;;;;2023/4/27 18:00:02;coln;VMC;;62,00;-147,30
20230201106665;DCA23WA143;INC;2023/1/27 00:00:00;Fr;500;UTC;Auckland;;NZ;;2023;1;;;037029S;1744731E;;Auckland International Airport;AKL;ONAP;0,00;;;;;;0;;;0;;;;0;0;;;;;0;0;0;U;;F;F;0;0,00;;;;;;;;0;0;0;0;;O;;;;;;2023/3/30 12:47:22;warl;;;-37,00;174,79
20230201106669;GAA23WA061;ACC;2023/1/31 00:00:00;Tu;1250;UTC;Puerto Barrios;;GT;;2023;1;;;154125N;0088350W;MEAS;;;;0,00;;;;;;0;;;0;;;;0;0;;;;;0;0;0;U;;F;F;0;0,00;;;;;;;;0;0;0;0;;O;;;;;;2023/8/4 17:34:57;gibs-i;;;15,69;-88,58
20230202106670;GAA23WA062;ACC;2023/1/2 00:00:00;Mo;1618;UTC;Meyerton;OF;SF;;2023;1;;;;;;;;;0,00;;;;;;0;;;0;;;;0;0;;;;;0;0;0;U;;F;F;0;0,00;;;;FATL;;;;2;0;0;0;2;O;;;;;;2023/2/22 20:55:03;cawj;;;;
20230202106671;GAA23WA063;ACC;2023/1/2 00:00:00;Mo;1400;;Gold Coast;OF;AS;;2023;1;Y;N;;;;;;;0,00;;;;;;0;;;0;;;;0;0;;;;;0;0;0;U;;F;F;0;0,00;;;;;;;;0;0;0;0;;O;;;;;;2023/2/22 20:54:33;cawj;;;;
20230202106672;WPR23LA102;ACC;2023/1/31 00:00:00;Tu;1945;UTC;Hayden;ID;USA;83835;2023;1;;;474612N;1164912W;;Coeur D'Alene/Pappy Boyington ;COE;ONAP;0,00;;2320;;WFAC;1056;0;KCOE;2320;0;;DAYL;;0;6500;BKN;;;10,00;19;10;20;U;7;F;T;0;30,22;;;KCOE 311756Z AUTO 02007KT 10SM BKN065 M07/M12 A3022 ;NONE;;;;0;0;2;0;2;N;;;;;;2024/7/5 18:00:11;coln;VMC;;47,77;-116,82
20230202106674;DCA23WA146;INC;2023/1/27 00:00:00;Fr;423;UTC;Sault Ste. Marie;;CA;;2023;1;;;046297N;0843028W;;;;OFAP;0,00;;;;;;0;;;0;;;;0;0;;;;;0;0;0;U;;F;F;0;0,00;;;;;;;;0;0;0;0;;O;;;;;;2023/3/30 12:46:17;band;;;46,48;-84,50
20230202106675;ERA23LA123;ACC;2023/2/2 00:00:00;Th;1700;UTC;Port Orange;FL;USA;32128;2023;2;;;029431N;0081312W;MEAS;;7FL6;OFAP;1,00;240;24;;WFAC;1153;351;KDAB;26;6;;DAYL;FEW;5000;0;NONE;;;10,00;79;63;280;U;6;F;T;0;30,16;;;KDAB 021653Z 28006KT 10SM FEW050 FEW250 26/17 A3016;SERS;;;;0;0;0;2;2;N;;;;;;2023/6/15 18:00:09;coln;VMC;;29,07;-81,05
20230203106678;GAA23WA064;ACC;2023/2/2 00:00:00;Th;1200;UTC;Buenos Aires;OF;AR;;2023;2;;;342715S;0583525W;;;;;0,00;;;;;;0;;;0;;;;0;0;;;;;0;0;0;U;;F;F;0;0,00;;;;NONE;;;;0;0;4;0;4;O;;;;;;2023/4/6 16:06:25;josd;;;-34,45;-58,59
20230205106680;DCA23FA149;INC;2023/2/4 00:00:00;Sa;1240;UTC;Austin;TX;USA;78719;2023;2;;;301151N;0973959W;;Austin-Bergstrom International;AUS;OFAP;0,00;21;541;;;618;0;AUS;;0;;NITE;;0;0;;;;;30;30;0;U;;F;F;0;30,43;;;;NONE;;;;0;0;131;0;131;N;;;;;;2024/6/24 13:21:33;coln;IMC;;30,19;-97,66
20230206106681;GAA23WA065;ACC;2023/1/15 00:00:00;Su;1730;UTC;Isla Martin Garcia;OF;AR;;2023;1;;;341055S;0581449W;MEAS;;;;0,00;;;;;;0;;;0;;;;0;0;;;;;0;0;0;U;;F;F;0;0,00;;;;MINR;0;0;0;0;1;3;0;4;O;;;;;;2023/2/6 15:38:46;schl;;;-34,18;-58,24
20230206106682;CEN23LA099;ACC;2023/2/5 00:00:00;Su;1855;UTC;Eau Claire;WI;USA;54703;2023;2;;;445157N;0091293W;MEAS;Chippewa Valley Regional Airpo;EAU;ONAP;0,00;;913;;WFAC;1256;0;EAU;913;0;;DAYL;CLER;0;0;NONE;;;10,00;27;16;310;U;6;F;F;0;29,99;;;;NONE;;;;0;0;3;0;3;N;;;;;;2024/3/28 18:00:08;coln;VMC;;44,86;-91,48
20230206106683;CEN23LA100;ACC;2023/2/5 00:00:00;Su;1800;UTC;Denton;TX;USA;76207;2023;2;;;331218N;0097121W;MEAS;DENTON ENTERPRISE;DTO;ONAP;0,00;0;643;;WFAC;1153;0;KDTO;642;0;;DAYL;CLER;0;0;NONE;;;10,00;59;46;180;U;4;F;T;0;30,17;;;METAR KDTO 051753Z 18004KT 10SM CLR 15/08 A3017 RMK AO2 SLP216 T01500078 10150 20017 58008;NONE;;;;0;0;1;0;1;N;;;;;;2023/3/2 19:00:08;coln;VMC;;33,20;-97,20
20230206106684;CEN23LA101;ACC;2023/2/4 00:00:00;Sa;2230;UTC;Bayport;MN;USA;55082;2023;2;;;445945N;0924850W;;;21D;OFAP;0,00;;;;WFAC;1615;270;K21D;932;3;;DAYL;SCAT;10000;0;;;;10,00;27;16;180;U;8;F;T;0;29,80;;;K21D 042215Z AUTO 18008KT 10SM SCT100 M03/M09 A2980 RMK AO2;MINR;;;;0;1;0;0;1;N;;;;;;2024/4/18 18:00:07;coln;VMC;;44,99;-92,81
20230206106685;GAA23WA066;INC;2023/2/3 00:00:00;Fr;1240;UTC;Stann Creek;;BH;;2023;2;;;;;;;;;0,00;;;;;;0;;;0;;;;0;0;;;;;0;0;0;U;;F;F;0;0,00;;;;NONE;;;;0;0;1;0;1;O;;;;;;2024/1/8 16:49:33;kaij;;;;
20230207106686;DCA23WA150;ACC;2023/2/6 00:00:00;Mo;814;UTC;Womarden;;AS;;2023;2;;;335251S;1195241E;;;;OFAP;0,00;;;;;;0;;;0;;;;0;0;;;;;0;0;0;U;;F;F;0;0,00;;;;MINR;;;;0;2;0;0;2;O;;;;;;2024/12/17 16:05:42;dobn;;;-33,88;119,87
20230207106687;ERA23LA124;ACC;2023/2/6 00:00:00;Mo;2032;UTC;Milton;FL;USA;32583;2023;2;;;303819N;0865930W;MEAS;PETER PRINCE FLD;2R4;ONAP;0,25;90;81;;WFAC;1356;345;NSE;199;5;;DAYL;FEW;1000;0;;;;10,00;72;45;0;Y;4;T;T;0;30,15;;;METAR KNSE 061956Z VRB04KT 10SM FEW010 22/07 A3015 RMK AO2 SLP196 FU FEW010 FU NW-NE T02220067 $ ;SERS;0;0;0;0;0;0;1;1;N;;;;;;2024/5/2 18:00:07;coln;VMC;;30,63;-86,99
20230207106688;CEN23LA102;ACC;2023/2/1 00:00:00;We;2300;UTC;Limon;CO;USA;80828;2023;2;;;039169N;1033951W;;Limon Municipal;KLIC;ONAP;0,00;;5374;;WFAC;1555;331;KLIC;5358;0;;DAYL;CLER;0;0;NONE;;;10,00;27;16;350;U;4;F;T;0;30,09;;;KLIC 012255Z AUTO 35004KT 10SM CLR M03/M09 A3009 RMK AO2 SLP255 T10281089

;NONE;;;;0;0;1;0;1;N;;;;;;2023/6/6 12:38:58;abrl;VMC;;39,26;-103,66
20230207106690;ANC23LA019;ACC;2023/2/2 00:00:00;Th;2229;UTC;Newtok;AK;USA;99559;2023;2;;;605621N;1643828W;MEAS;Newtok;PAEW;ONAP;0,10;270;22;;PILO;1320;202;PAOO;72;27;;DAYL;CLER;0;0;NONE;2200,00;;;45;0;90;U;15;F;F;20;0,00;;;;NONE;;;;0;0;2;0;2;N;;;;;;2023/4/20 18:02:37;coln;VMC;;60,93;-164,64
20230207106691;WPR23LA103;ACC;2023/2/4 00:00:00;Sa;2205;UTC;Porterville;UT;USA;84050;2023;2;;;405820N;1114216W;MEAS;Field of Dreams;15UT;ONAP;0,00;0;5675;;;1454;210;KSLC;4225;17;;DAYL;CLER;0;0;;;;4,00;41;27;360;U;4;F;T;0;30,25;;;	
METAR KSLC 041954Z 36004KT 4SM HZ FEW230 05/M03 A3025 RMK AO2 SLP250 T00501028=K;MINR;;;;0;1;0;0;1;N;;;;;;2023/3/23 18:00:02;coln;VMC;;40,97;-111,70
20230207106692;WPR23LA104;ACC;2023/2/5 00:00:00;Su;1916;UTC;Gladewater;TX;USA;75647;2023;2;;;323144N;0945818W;MEAS;Gladewater Municipal Airport;07F;OFAP;5,00;140;297;;WFAC;1315;6;KJXI;415;10;;DAYL;CLER;0;0;NONE;;;10,00;64;48;230;U;6;F;T;0;30,16;;;KJXI 051915Z AUTO 23006KT 10SM CLR 18/09 A3016 RMK AO2 T01770091;MINR;;;;0;4;0;0;4;N;;;;;;2024/12/13 16:56:08;dobn;VMC;;32,52;-94,97
20230207106693;WPR23LA105;ACC;2023/2/6 00:00:00;Mo;30;UTC;Yakima;WA;USA;;2023;2;;;464235N;1204021W;MEAS;;;OFAP;0,00;;;;WFAC;53;147;KYKM;1053;10;;DAYL;;0;12000;BKN;;;9,00;43;37;160;U;3;F;T;0;29,91;;;METAR KYKM 060053Z AUTO 16003KT 9SM BKN120 06/03 A2991 RMK AO2 SLP136 T00610033=;NONE;;;;0;0;2;0;2;N;;;;;;2023/3/23 18:00:03;coln;VMC;;46,70;-120,67
20230207106694;WPR23LA106;ACC;2023/1/30 00:00:00;Mo;0;UTC;Sandpoint;ID;USA;83864;2023;1;;;481758N;1163336W;;Sandpoint;KSZT;ONAP;0,00;;2131;;WFAC;415;0;KSZT;2128;0;;DAYL;CLER;0;0;NONE;;;10,00;19;-4;0;U;;F;F;0;30,44;;;METAR KSZT 292315Z AUTO 00000KT 10SM CLR M07/M20 A3044 RMK AO2;NONE;;0;;0;0;3;0;3;N;;;;;;2024/12/13 16:56:56;dobn;VMC;;48,29;-116,56
20230207106695;WPR23LA107;ACC;2023/2/7 00:00:00;Tu;435;UTC;Yuma;AZ;USA;85365;2023;2;;;324122N;1143244W;;;;OFAP;0,00;;;;WFAC;2057;237;KNYL;213;4;;NITE;CLER;0;0;NONE;;;10,00;61;28;300;U;7;F;T;0;30,02;;;METAR KNYL 060457Z AUTO 30007KT 10SM CLR 16/M02 A3002 ;MINR;;;;0;1;0;0;1;N;;;;;;2024/11/14 19:00:05;foxm;VMC;;32,68;-114,54
20230208106699;GAA22WA320;ACC;2022/1/17 00:00:00;Mo;1930;UTC;Bucaramanga;OF;CO;;2022;1;;;007727N;0073113W;MEAS;Bucaramanga Airport;SKBG;ONAP;0,00;0;;;WFAC;;0;;;0;;;;0;0;;;;;0;0;0;U;;F;F;0;0,00;;;;NONE;0;0;0;0;0;2;0;2;O;;;;;;2025/3/20 11:34:07;diad;VMC;;7,12;-73,18
20230208106700;ENG22WA048;ACC;2021/12/14 00:00:00;Tu;1300;UTC;Santa Rosa;;BR;;2021;12;;;;;;Santa Rosa;SRA;ONAP;0,00;;;;;;0;;;0;;;;0;0;;;;;0;0;0;U;;F;F;0;0,00;;;;NONE;;;;0;0;3;0;3;O;;;;;;2023/3/6 19:20:38;hura;;;;
20230208106701;CEN23LA103;ACC;2023/2/6 00:00:00;Mo;2145;UTC;Bismarck;ND;USA;58504;2023;2;;;464622N;1004445W;MEAS;Bismarck Municipa20230209106708;GAA23WA069;INC;2023/2/8 00:00:00;We;1750;UTC;Nassau;;BF;;2023;2;;;025240N;0772753W;MEAS;;MYNN;;0,00;;;;;;0;;;0;;;;0;0;;;;;0;0;0;U;;F;F;0;0,00;;;;NONE;;;;0;0;2;0;2;O;;;;;;2024/12/13 17:10:28;broda;;;25,04;-77,46
75,86
;KUES 081545Z 00000KT 10SM CLR 01/M04 A3024;NONE;;;;0;0;2;0;2;N;;;;;;2024/11/5 12:58:12;broda;VMC;;43,04;-88,23
20230209106709;WPR23LA108;ACC;2023/2/7 00:00:00;Tu;1345;UTC;Lander;WY;USA;82520;2023;2;;;424912N;1084348W;;Hunt Field;LND;ONAP;0,00;;5589;;WFAC;653;0;KLND;5589;0;;DAYL;CLER;0;0;NONE;;;10,00;18;7;320;U;7;F;T;0;3013,00;;; KLND 071353Z AUTO 32007KT 10SM CLR M08/M14 A3013;NONE;;;;0;0;2;0;2;N;;;;;;2023/3/23 18:00:03;coln;VMC;;42,82;-108,73
20230210106711;DCA23WA159;INC;2023/2/8 00:00:00;We;2315;UTC;Brazzaville ;OF;CF;;2023;2;;;004156S;0151511E;MEAS;Maya Maya Airport;FCBB;ONAP;0,00;;;;;;0;;;0;;;;0;0;;;;;0;0;0;U;;F;F;0;0,00;;;;NONE;0;0;0;0;0;2;0;2;O;;;;;;2024/6/13 20:02:18;broda;;;-4,25;15,25
20230210106712;DCA23WA160;ACC;2023/1/21 00:00:00;Sa;1200;UTC;Niederrhein/Weeze;OF;GE;;2023;1;;;051369N;0006832E;MEAS;Weeze Airport;EDLV;ONAP;0,00;;;;;;0;;;0;;;;0;0;;;;;0;0;0;U;;F;F;0;0,00;;;;SERS;0;0;0;0;0;173;1;174;O;;;;;;2023/3/22 22:00:56;warl;;;51,60;6,14
20230210106713;DCA23WA161;ACC;2022/12/26 00:00:00;Mo;1000;UTC;Bremen;OF;GE;;2022;12;;;053251N;0084712E;MEAS;Bremen Airport;EDDW;ONAP;0,00;;;;;;0;;;0;;;;0;0;;;;;0;0;0;U;;F;F;0;0,00;;;;SERS;0;0;0;0;0;176;1;177;O;;;;;;2023/3/22 22:00:16;warl;;;53,04;8,78
20230210106718;GAA23WA070;ACC;2023/2/5 00:00:00;Su;1356;UTC;North Eleuthera;;BF;;2023;2;;;252832N;0764055W;MEAS;;MYEH;ONAP;0,00;;;;;;0;;;0;;;;0;0;;;;;0;0;0;U;;F;F;0;0,00;;;;NONE;0;0;0;0;0;2;0;2;O;;;;;;2024/12/13 20:31:46;dobn;;;25,47;-76,68
20230213106723;DCA23LA170;ACC;2023/2/11 00:00:00;Sa;251;UTC;Rushville;IN;USA;46173;2023;2;;;393636N;0085270W;MEAS;;;OFAP;0,00;;;;WFAC;2153;270;KGEZ;803;16;;NITE;;0;0;NONE;;;;34;27;0;U;;F;F;0;30,37;;;METAR KGEZ 110253Z AUTO 28005KT 10SM CLR 01/M03 A3037 RMK AO2 SLP290 T00111033 51017=;SERS;0;0;0;0;0;73;1;74;N;;;;;;2024/3/12 18:00:01;warl;VMC;;39,61;-85,45
20230213106725;CEN23LA106;ACC;2023/2/11 00:00:00;Sa;2006;UTC;Cortland ;IL;USA;60112;2023;2;;;415612N;0884231W;;Dekalb Taylor Muni;DKB;OFAP;2,00;2;912;;WFAC;1352;140;ARR;712;12;;DAYL;CLER;0;0;NONE;;;10,00;43;25;210;U;10;F;F;21;30,26;;;;NONE;;0;;0;0;2;0;2;N;;;;;;2025/1/2 19:00:05;milb1;VMC;;41,93;-88,70
20230213106726;CEN23LA107;ACC;2023/2/12 00:00:00;Su;1558;UTC;Lakeway;TX;USA;78734;2023;2;;;302147N;0975943W;MEAS;;;OFAP;0,00;;;;WFAC;955;10;KRYW;1231;8;;DAYL;CLER;0;0;NONE;;;10,00;46;32;250;U;4;F;T;0;30,21;;;KRYW 121555Z AUTO 25004KT 10SM CLR 08/00 A3021 RMK AO2 T00821003;NONE;0;0;0;0;0;1;0;1;N;;;;;;2024/9/11 18:00:14;coln;VMC;;30,36;-97,99
20230213106727;CEN23LA108;ACC;2023/2/12 00:00:00;Su;2328;UTC;Crosby;TX;USA;77532;2023;2;;;295616N;0095229W;MEAS;DUNHAM FLD;1XS1;ONAP;1,00;208;60;;WFAC;2253;286;KIAH;90;16;;DAYL;FEW;18000;0;;;;10,00;64;37;230;U;3;F;T;0;30,10;;;KIAH 122253Z 23003KT 10SM FEW180 FEW250 18/03 A3010;SERS;;;;0;1;0;1;2;N;;;;;;2024/3/28 18:00:09;coln;VMC;;29,93;-95,04
